label,capture_id,sample_index,dataset_split,dbfs_mean,dbfs_std,dbfs_range,f_peak_acoustic_hz_mean,f_peak_acoustic_hz_std,f_peak_acoustic_hz_range,low_rumble_ratio_mean,low_rumble_ratio_std,low_rumble_ratio_range,band_bass_ratio_mean,band_bass_ratio_std,band_bass_ratio_range,band_low_mid_ratio_mean,band_low_mid_ratio_std,band_low_mid_ratio_range,band_mid_ratio_mean,band_mid_ratio_std,band_mid_ratio_range,band_presence_ratio_mean,band_presence_ratio_std,band_presence_ratio_range,band_high_ratio_mean,band_high_ratio_std,band_high_ratio_range,band_bass_peak_hz_mean,band_bass_peak_hz_std,band_bass_peak_hz_range,band_low_mid_peak_hz_mean,band_low_mid_peak_hz_std,band_low_mid_peak_hz_range,band_mid_peak_hz_mean,band_mid_peak_hz_std,band_mid_peak_hz_range,band_presence_peak_hz_mean,band_presence_peak_hz_std,band_presence_peak_hz_range,band_high_peak_hz_mean,band_high_peak_hz_std,band_high_peak_hz_range,dominant_band_ratio_mean,dominant_band_ratio_std,dominant_band_ratio_range,dominant_band_peak_hz_mean,dominant_band_peak_hz_std,dominant_band_peak_hz_range,fft_low_ratio_mean,fft_low_ratio_std,fft_low_ratio_range,fft_mid_ratio_mean,fft_mid_ratio_std,fft_mid_ratio_range,fft_high_ratio_mean,fft_high_ratio_std,fft_high_ratio_range,fft_total_energy_mean,fft_total_energy_std,fft_total_energy_range
quiet_room_white_noise,capture_20260719212338,101,training,-86.7325,0.3355126674,0.83,351.55,126.2171244,328.1,0.419536,0.1393368188,0.356323,0.38049725,0.1359017751,0.348499,0.18469075,0.1259584585,0.337218,0.23385,0.03905180612,0.097929,0.0960375,0.01507643559,0.0393,0.1049245,0.03192579689,0.083746,46.9,0,0,269.525,38.84220482,93.7,585.925,52.40226021,140.6,2484.375,87.70177806,234.4,9128.9,1842.906567,3890.6,0.44084125,0.0407055419,0.107123,117.2,121.7631718,281.2,0.45253625,0.1501229915,0.371724,0.392762,0.1327097718,0.337479,0.154702,0.02972018105,0.07813,0.0010487352,0.0002542678964,0.0006313257
quiet_room_white_noise,capture_20260719212338,102,training,-86.845,0.2474368606,0.64,492.175,342.0513439,843.7,0.241922,0.139449894,0.385495,0.207265,0.1297657973,0.363983,0.313211,0.1575059657,0.367936,0.258484,0.1531198955,0.392342,0.10599125,0.02752645771,0.066955,0.11504875,0.03560159364,0.086967,93.775,33.12796213,93.7,339.85,90.03214704,234.4,890.625,212.221787,515.6,2812.525,583.5890437,1500,8367.2,2167.073447,5156.3,0.45948675,0.05569006432,0.132189,410.15,395.4819623,1031.2,0.328847,0.1735427327,0.430084,0.498965,0.1283183424,0.330608,0.17218775,0.05407524549,0.137045,0.00091484065,0.0002273148531,0.0005601652
quiet_room_white_noise,capture_20260719212338,103,training,-86.725,0.4372928081,1.19,363.275,69.36603546,187.6,0.560853,0.1483310538,0.322293,0.507603,0.1548032233,0.378991,0.173451,0.06204482702,0.152099,0.17799425,0.05975752686,0.158638,0.068749,0.02065526101,0.049403,0.072203,0.02268122629,0.056662,46.9,0,0,292.95,69.32800661,187.5,679.675,77.73716534,187.5,2671.875,245.8407958,609.4,7628.925,1570.241673,4359.3,0.507603,0.1548032233,0.378991,46.9,0,0,0.58502625,0.1552806408,0.343713,0.308794,0.1257207473,0.280534,0.10617975,0.03070801655,0.077616,0.00148044825,0.000381664612,0.000935199
quiet_room_white_noise,capture_20260719212338,104,training,-86.8525,0.2446809147,0.63,398.45,117.1800004,328.1,0.4827695,0.08610686997,0.227932,0.407547,0.06492042862,0.180772,0.2265515,0.05132870502,0.141802,0.1883465,0.05099403085,0.13105,0.08253225,0.02339626919,0.056013,0.09502275,0.02659220903,0.0736,58.625,20.30829572,46.9,292.975,106.7704401,234.4,609.35,46.85,93.7,3175.775,890.2508674,2484.4,8460.95,1261.944069,2906.3,0.407547,0.06492042862,0.180772,58.625,20.30829572,46.9,0.5182935,0.09601265638,0.258387,0.34431,0.06172806142,0.154083,0.1373965,0.04114639358,0.104304,0.00115984425,0.0002878289031,0.000788441
quiet_room_white_noise,capture_20260719212338,105,training,-86.76,0.5365165421,1.27,421.875,222.3608259,562.5,0.426731,0.1565251107,0.415911,0.3615665,0.1226750946,0.342466,0.2636585,0.08763201643,0.24343,0.205735,0.0229704408,0.064077,0.07958775,0.01904141512,0.048651,0.08945225,0.01354492658,0.034112,82.05,38.8497426,93.7,269.525,69.3237829,187.5,644.525,129.9869489,281.3,2894.525,452.5266808,1218.8,7851.575,2885.293952,6937.5,0.40201325,0.08766002897,0.214229,128.9,95.89079726,234.3,0.46319875,0.1458043245,0.389044,0.40919975,0.1226384827,0.324245,0.12760125,0.02508413445,0.064798,0.00123559675,0.0002116629775,0.000569741
quiet_room_white_noise,capture_20260719212338,106,training,-86.865,0.3176869528,0.85,363.275,145.9108182,375,0.44434525,0.2058192882,0.481637,0.397,0.194874581,0.419234,0.2753735,0.1464865063,0.410127,0.17561775,0.06511791244,0.181386,0.0749755,0.03123973445,0.083196,0.07703325,0.02640985574,0.072711,58.625,20.30829572,46.9,328.125,87.71514621,234.4,703.15,93.75,187.5,2789.075,366.8604938,890.6,7207.05,2393.019007,5953.2,0.48851,0.1295524952,0.32324,175.8,111.7681305,281.2,0.4849225,0.1925147722,0.484695,0.3989185,0.1823003228,0.447328,0.116159,0.04693633946,0.128439,0.001366510475,0.000459280434,0.0012778391
quiet_room_white_noise,capture_20260719212338,107,training,-86.99,0.3632492257,0.95,292.925,20.30829572,46.9,0.44101175,0.1637248876,0.447451,0.39651875,0.1645905793,0.448862,0.16499775,0.04276819998,0.111592,0.24594275,0.09241075698,0.230014,0.1030855,0.03809472516,0.100628,0.089455,0.02850280117,0.076377,70.35,23.45,46.9,292.925,20.30829572,46.9,656.25,99.44278506,234.4,2144.525,69.3237829,187.5,6738.275,1504.172103,3937.5,0.4379605,0.1213001173,0.309278,246.125,291.5417755,703.1,0.4630355,0.1723120355,0.474135,0.3784445,0.1289320621,0.345133,0.15851975,0.05561657406,0.140248,0.001249688825,0.0006931540419,0.0016952293
quiet_room_white_noise,capture_20260719212338,108,training,-86.835,0.2539192785,0.7,386.7,129.9576469,281.2,0.48862225,0.1130723525,0.297671,0.42679075,0.1350892286,0.365385,0.201001,0.1024521407,0.220517,0.1895475,0.02029350249,0.056911,0.09197825,0.03260768806,0.084435,0.09068225,0.02375777847,0.060506,70.325,40.57329017,93.7,246.075,38.84220482,93.7,597.625,83.68423911,187.5,3070.325,671.5809682,1593.8,7617.175,2160.967462,5156.3,0.44618825,0.1065901251,0.287795,117.2,77.72962756,187.5,0.55099475,0.08417367102,0.22381,0.3062535,0.05048820667,0.126929,0.1427515,0.04541607042,0.115385,0.0011339192,0.0002144195586,0.0005523002
quiet_room_white_noise,capture_20260719212338,109,training,-86.9275,0.2407670036,0.58,468.75,162.3797632,375,0.486152,0.09786081818,0.263197,0.38025925,0.08225676135,0.201953,0.23398,0.03700367501,0.085477,0.202554,0.05243361077,0.141546,0.0828025,0.02119071869,0.054366,0.10040425,0.02629189555,0.069598,93.75,46.85,93.7,281.25,93.75,187.5,714.825,153.2554465,421.9,3082.025,771.2242488,2062.5,5554.675,461.0679905,1125,0.380949,0.0813552397,0.199194,222.65,253.2162761,609.3,0.503729,0.1061467903,0.292206,0.35356725,0.08464256471,0.22964,0.1427035,0.03959406934,0.106322,0.0011436483,0.0002123411305,0.0005519188
quiet_room_white_noise,capture_20260719212338,110,training,-86.5825,0.3396597562,0.93,351.575,70.30833432,187.5,0.37563425,0.1435397698,0.34634,0.344779,0.141180703,0.331244,0.19106575,0.07572017445,0.202538,0.2077925,0.04467537956,0.104174,0.12187825,0.01458701581,0.037599,0.1344845,0.03952533125,0.10064,46.9,0,0,351.575,70.30833432,187.5,679.675,70.30833432,187.5,2683.6,575.4090979,1500,7757.8,1260.176583,3281.2,0.386304,0.09424866718,0.209493,140.65,162.3797632,375,0.41773775,0.1203011451,0.296158,0.38506375,0.1035384321,0.26712,0.19719875,0.03380878357,0.090808,0.000772204325,0.0002220172796,0.0004918895
quiet_room_white_noise,capture_20260719212338,111,training,-86.7975,0.08104782539,0.2,515.65,364.5906849,890.6,0.45191375,0.1949807285,0.49255,0.3898785,0.2022565994,0.509733,0.24446825,0.1999179433,0.489247,0.1668865,0.1099546558,0.27636,0.08986975,0.03578351223,0.086159,0.10889725,0.04806690351,0.11836,58.625,20.30829572,46.9,316.425,95.93050545,234.4,890.625,290.8779158,703.2,3117.175,561.0473437,1546.9,7558.575,2104.75715,5484.3,0.5041825,0.1462928921,0.366187,363.3,446.3798887,1078.1,0.516081,0.1753475119,0.489771,0.33237275,0.1241083614,0.310466,0.151546,0.07126815366,0.179306,0.0010472914,0.0003064358818,0.0008069084
quiet_room_white_noise,capture_20260719212338,112,training,-86.4225,0.6132036774,1.55,410.15,95.93355774,234.4,0.310534,0.07759961717,0.209624,0.26111975,0.09331412341,0.257846,0.209873,0.07483857808,0.189947,0.25859575,0.1172766444,0.308956,0.13517975,0.02141690266,0.056908,0.135232,0.03042908413,0.08193,105.475,38.84220482,93.7,316.4,83.69474297,234.4,527.325,20.30829572,46.9,2613.3,505.270393,1359.4,7359.4,1282.428041,3515.6,0.3522985,0.04490336756,0.112383,328.125,212.221787,468.7,0.3251915,0.06759351268,0.177047,0.45635825,0.03739682206,0.077931,0.21845,0.04020525052,0.099115,0.00082502265,0.000167538904,0.0004491163
quiet_room_white_noise,capture_20260719212338,113,training,-86.8,0.08154753215,0.2,269.525,38.84220482,93.7,0.3876405,0.1286845753,0.341291,0.33174825,0.1172968066,0.302625,0.2903675,0.06219495472,0.150552,0.176646,0.03020923805,0.070806,0.10085825,0.02144861653,0.057423,0.10038025,0.01294817951,0.03361,58.625,20.30829572,46.9,269.525,38.84220482,93.7,749.975,144.4743987,328.1,2378.9,389.918017,984.4,6937.5,1063.280137,2812.6,0.377046,0.08852734543,0.214179,222.675,83.66323491,234.3,0.47356375,0.1229625423,0.341197,0.368785,0.09466158861,0.258086,0.157652,0.0300678706,0.083111,0.001031082525,0.0002034711486,0.0005010335
quiet_room_white_noise,capture_20260719212338,114,training,-86.82,0.5555177765,1.54,421.85,144.4744008,375,0.461488,0.2060636383,0.551873,0.42432025,0.2160757411,0.573845,0.16205575,0.08395989691,0.224363,0.24477275,0.09565192317,0.265222,0.078627,0.03633266303,0.089598,0.09022375,0.0359055128,0.081809,58.625,20.30829572,46.9,304.675,84.51551263,234.4,796.85,193.2645143,468.7,2437.5,569.3082776,1359.4,6749.975,1112.74339,3093.8,0.47486325,0.1666705847,0.43496,292.975,259.6439232,609.3,0.4748395,0.209205255,0.55759,0.398273,0.1600778765,0.430118,0.12688725,0.05311274959,0.127471,0.0013945744,0.0005859435716,0.0013744881
quiet_room_white_noise,capture_20260719212338,115,training,-86.885,0.246221445,0.61,503.9,297.1711123,750,0.3423145,0.1234990226,0.3083,0.25691825,0.1063041221,0.225836,0.186299,0.06483966418,0.161047,0.28478375,0.04393203488,0.103261,0.1228165,0.01810408223,0.041883,0.14918325,0.01156071597,0.032023,46.9,0,0,210.925,40.57329017,93.7,632.8,202.9963546,468.8,2660.175,514.9602964,1359.4,7992.2,2039.088506,5765.7,0.34410225,0.03225570045,0.083665,199.225,191.4656807,468.7,0.377434,0.1016741962,0.270761,0.41434425,0.08167022141,0.220701,0.20822175,0.02327241911,0.054243,0.000657065775,0.0001087385128,0.0002668669
quiet_room_white_noise,capture_20260719212338,116,training,-86.695,0.2242208732,0.56,550.775,153.2248572,328.1,0.56030775,0.08669778356,0.226998,0.5188515,0.07929177912,0.214926,0.142073,0.0728646632,0.191396,0.18591675,0.03219225299,0.086875,0.07371875,0.01431375622,0.039921,0.07944,0.02282965989,0.061371,82.05,38.8497426,93.7,316.4,90.02563524,234.4,621.075,83.68423911,187.5,2660.15,414.491553,984.4,7136.725,2079.600117,5109.4,0.5188515,0.07929177912,0.214926,82.05,38.8497426,93.7,0.568994,0.08084634659,0.208898,0.31145,0.06142413167,0.170809,0.11955625,0.03228850107,0.089456,0.001318760875,0.0002599048672,0.0006957615
quiet_room_white_noise,capture_20260719212338,117,training,-86.6225,0.279676152,0.74,234.4,0,0,0.43513625,0.2458251081,0.637721,0.38411275,0.2473551244,0.610599,0.2390125,0.1094500268,0.279778,0.19827,0.1145121242,0.314986,0.08767825,0.03424383849,0.086909,0.09092625,0.03729935629,0.105177,82.05,38.8497426,93.7,222.675,20.30829572,46.9,902.35,318.5614109,703.1,2414.05,293.6720322,796.9,7957.025,2257.177987,6093.8,0.46161625,0.2013357083,0.491613,269.55,185.6500539,515.6,0.518747,0.2138255508,0.521795,0.3388005,0.1571035459,0.374011,0.14245275,0.05752283465,0.147783,0.001410382625,0.0007864865692,0.0020138807
quiet_room_white_noise,capture_20260719212703_part1,3,training,-86.99,0.1256980509,0.34,375,172.1991289,421.8,0.3663265,0.1655213667,0.433456,0.30173075,0.1865066491,0.493738,0.2256295,0.09265109943,0.228888,0.2600115,0.05236819679,0.145938,0.1049855,0.02786544701,0.066565,0.10764325,0.02480691388,0.064386,93.8,0,0,269.55,60.88158589,140.6,597.65,51.07942345,140.6,2730.45,559.9525002,1265.7,7066.425,1449.855369,3656.2,0.392975,0.1007764705,0.268438,199.25,116.5793614,281.2,0.430553,0.1432128356,0.355366,0.39979575,0.09557279743,0.239095,0.169651,0.04865550317,0.11627,0.001003065675,0.0002032771885,0.0005628083
quiet_room_white_noise,capture_20260719212703_part1,4,training,-86.96,0.4309292285,1.12,351.575,70.30833432,187.5,0.5905045,0.08182890105,0.200645,0.50887675,0.1094138926,0.223794,0.2070645,0.09483709648,0.24651,0.158206,0.03284455071,0.083892,0.0601885,0.01705534229,0.03911,0.06566475,0.01163288477,0.028868,82.05,38.8497426,93.7,292.975,106.7704401,234.4,832.05,83.70174729,234.4,2496.075,116.5768497,281.2,9656.25,1649.300278,4406.2,0.50887675,0.1094138926,0.223794,82.05,38.8497426,93.7,0.60832475,0.08079259872,0.204162,0.2956025,0.08954819186,0.245741,0.0960725,0.02272667395,0.053566,0.0016374645,0.0004341608761,0.00098365
quiet_room_white_noise,capture_20260719212703_part1,5,training,-86.82,0.1793042108,0.45,410.125,170.2294095,421.9,0.608823,0.1050800515,0.287238,0.54788375,0.1059180555,0.290908,0.17428575,0.05157583809,0.142895,0.13287925,0.03015673077,0.076049,0.07228525,0.01257245907,0.034812,0.0726655,0.01919441899,0.047548,46.9,0,0,304.675,70.30833432,187.5,902.325,232.9341685,562.6,2707,924.1492737,2250,8320.3,2716.619801,6750,0.54788375,0.1059180555,0.290908,46.9,0,0,0.621882,0.09974946381,0.268336,0.26987125,0.08012057833,0.217123,0.1082465,0.01984891302,0.051213,0.00146629175,0.0003344349884,0.000853638
quiet_room_white_noise,capture_20260719212703_part1,6,training,-86.4375,0.2375263143,0.57,527.35,142.081781,375,0.52028075,0.1731431245,0.464192,0.4445955,0.187462434,0.444295,0.1786815,0.0856818695,0.230132,0.2079975,0.07100088974,0.172721,0.08319125,0.02731612113,0.069967,0.0855345,0.01703173847,0.045214,70.325,40.57329017,93.7,292.975,116.6170522,281.3,585.925,77.73716534,187.5,2320.3,153.6880607,375,7980.475,2262.52204,5859.4,0.4583795,0.1746654333,0.425631,199.225,191.4656807,468.7,0.54129125,0.1702744959,0.460046,0.329417,0.1400059979,0.379592,0.12929225,0.03259888805,0.080452,0.00122488595,0.0002374645607,0.0005153853
quiet_room_white_noise,capture_20260719212703_part1,7,training,-86.6275,0.3529429841,0.88,410.15,182.6704204,468.7,0.30612175,0.1112097137,0.269144,0.26725,0.1183533956,0.316964,0.31423825,0.1168128365,0.30689,0.2271365,0.1043372297,0.274403,0.0903065,0.00493432774,0.013524,0.101068,0.008102203929,0.020297,58.625,20.30829572,46.9,281.25,87.70178162,234.4,867.175,366.8604938,890.6,2953.125,711.6709822,1921.9,7863.275,2128.375106,5531.2,0.426785,0.03939629527,0.091806,363.275,237.5643952,656.2,0.3507595,0.1396640391,0.347734,0.5015145,0.1297317561,0.325825,0.1477265,0.01038118381,0.026037,0.0010906019,0.0001546116647,0.0004177724
quiet_room_white_noise,capture_20260719212703_part1,8,training,-86.5325,0.4843745968,1.29,574.225,138.1678576,375,0.34883325,0.1076925283,0.299899,0.265043,0.09475586307,0.256809,0.21771625,0.09352375195,0.241847,0.27514475,0.07373125422,0.181063,0.112038,0.03142840312,0.082349,0.1300585,0.02844344359,0.074771,93.75,46.85,93.7,281.25,114.8402477,281.3,738.275,223.2705352,562.5,2355.475,213.210499,562.5,6878.95,1486.524997,3750,0.361225,0.05890157368,0.150507,292.975,295.3118807,750,0.3748845,0.1170900085,0.318525,0.4370415,0.07670940931,0.212777,0.18807375,0.0484654046,0.120529,0.000821947625,0.0002245714262,0.0005924047
quiet_room_white_noise,capture_20260719212703_part1,9,training,-86.695,0.287967012,0.65,281.275,81.1898816,187.5,0.3014255,0.1189279722,0.282347,0.2371135,0.1070663634,0.286973,0.292117,0.03059220893,0.074577,0.2588445,0.05456752086,0.125084,0.10292525,0.02288423785,0.062132,0.10899975,0.03427894076,0.085455,46.9,0,0,281.275,81.1898816,187.5,550.775,20.30829572,46.9,3128.925,749.5392631,2015.6,8648.45,2558.546856,5859.4,0.34394425,0.03848007618,0.099353,339.85,210.5946877,515.6,0.40730975,0.1208520917,0.270348,0.4249335,0.0862865443,0.218249,0.167757,0.0474034371,0.130477,0.00099147745,0.0002606306303,0.0006734172
quiet_room_white_noise,capture_20260719212703_part1,10,training,-86.8925,0.2341340428,0.62,351.55,52.43579407,140.7,0.3386785,0.1016229299,0.257979,0.27738875,0.116067311,0.277572,0.23703775,0.04730570476,0.11104,0.273816,0.06213613856,0.158008,0.10742875,0.01109134105,0.030556,0.10432875,0.01845683658,0.048414,46.9,0,0,351.55,52.43579407,140.7,679.675,52.40226021,140.6,2953.1,785.7637113,1875,9000,2331.507526,5343.7,0.36288675,0.03762044522,0.095576,269.525,267.977316,656.2,0.365956,0.1059723439,0.285554,0.46692875,0.09316973276,0.254747,0.167115,0.01452511754,0.031803,0.0009734218,0.0001657904684,0.0004144908
quiet_room_white_noise,capture_20260719212703_part1,11,training,-86.7475,0.2756242914,0.68,328.125,87.71514621,234.4,0.467863,0.1187982447,0.310897,0.38686425,0.1550542889,0.421658,0.22945875,0.07265956798,0.202828,0.20066025,0.05017481772,0.132115,0.0739255,0.02222291352,0.061563,0.10909125,0.02687342126,0.066818,58.625,20.30829572,46.9,316.4,101.5097286,281.3,937.5,382.2494604,890.6,2507.825,240.1665711,609.4,8484.375,2016.992124,5484.4,0.41260725,0.1313130575,0.318686,93.775,57.39971145,140.6,0.50483125,0.09807023791,0.233004,0.36370275,0.08062015783,0.211051,0.13146625,0.03287263806,0.089003,0.0010251593,0.0003065278095,0.0007259372
quiet_room_white_noise,capture_20260719212703_part1,12,training,-86.7075,0.3127598919,0.75,281.225,33.12796213,93.7,0.55859625,0.146892539,0.39045,0.476812,0.1603038088,0.415926,0.2140425,0.05821390757,0.142621,0.152491,0.0776927457,0.210532,0.0752525,0.02622919515,0.069727,0.08140225,0.0245498541,0.060212,46.9,0,0,257.8,52.39107748,140.6,796.875,158.9424326,421.8,3328.125,700.7614443,1781.2,5718.75,1164.365942,2718.8,0.487367,0.1448560274,0.373706,292.975,426.2144025,984.3,0.61408875,0.1528765066,0.39591,0.2666695,0.1131935425,0.288277,0.119242,0.04061468555,0.107634,0.0013757312,0.0004504832737,0.0011856332
quiet_room_white_noise,capture_20260719212703_part1,13,training,-87.09,0.385551553,1,363.275,83.73324832,187.6,0.42627775,0.08393982851,0.204806,0.36280475,0.08610501803,0.182979,0.198114,0.02840026275,0.075824,0.22625825,0.01282647828,0.031707,0.0994195,0.03955016426,0.096988,0.1134035,0.04257128805,0.104039,70.325,40.57329017,93.7,281.25,114.8402477,281.3,1160.175,507.4533593,1125,3199.225,1052.537079,2812.5,7757.825,2155.369454,5812.5,0.36280475,0.08610501803,0.182979,70.325,40.57329017,93.7,0.44331425,0.09533079193,0.23583,0.39444975,0.03566279376,0.099017,0.162236,0.06527695324,0.140723,0.00102230225,0.0003068311844,0.0006713237
quiet_room_white_noise,capture_20260719212703_part1,14,training,-86.945,0.04387482194,0.11,480.475,278.0609589,703.1,0.37033425,0.1319634209,0.308504,0.31847375,0.1343273913,0.286788,0.15793,0.06462592659,0.162553,0.2574515,0.05414192592,0.146704,0.1316225,0.0108915208,0.028153,0.13452225,0.01773257662,0.045335,93.75,46.85,93.7,292.975,106.781421,281.3,726.575,170.6395964,421.9,2320.325,293.6979688,703.2,7933.575,2088.000578,5156.2,0.37825475,0.07592255876,0.178993,304.7,259.9243063,562.5,0.4102605,0.1099224855,0.25974,0.37736975,0.09068774224,0.22157,0.21237,0.02217104985,0.062259,0.0007784711,0.0001141726948,0.0003179078
quiet_room_white_noise,capture_20260719212703_part1,15,training,-86.6275,0.4038796232,1.12,726.575,226.0373241,609.4,0.30045,0.1203356003,0.30526,0.255571,0.1234011239,0.297061,0.1728225,0.1344650312,0.341015,0.309393,0.09592174141,0.21605,0.1206935,0.02246698289,0.061923,0.14152025,0.0110851533,0.027233,93.75,46.85,93.7,292.975,106.7704401,234.4,843.775,99.45457192,281.3,2964.85,1139.742178,2812.5,6269.525,464.4615559,1218.7,0.4189195,0.03142167908,0.081896,562.525,373.5401275,937.5,0.32604275,0.106468858,0.253377,0.46497425,0.1056247563,0.271038,0.208983,0.02913727044,0.081798,0.00073848525,6.621573453e-05,0.000184884
quiet_room_white_noise,capture_20260719212703_part1,16,training,-86.6825,0.552827957,1.38,292.975,60.87677615,140.6,0.45285475,0.2159341607,0.536098,0.37841325,0.2419460584,0.570099,0.30973625,0.1470192405,0.323926,0.13949275,0.02970845675,0.075156,0.0833495,0.04643142298,0.117065,0.089008,0.03508982084,0.091529,82.05,38.8497426,93.7,281.25,74.10797865,187.5,714.875,129.9869489,281.3,2554.675,692.5041602,1687.5,6351.55,1034.724969,2671.9,0.53298425,0.08020487887,0.192169,152.35,116.5793614,281.2,0.5031595,0.2237521376,0.54976,0.35953875,0.1511052623,0.375551,0.1373015,0.07339857228,0.185359,0.001293873175,0.0004637388112,0.0012878043
quiet_room_white_noise,capture_20260719212703_part1,17,training,-86.82,0.2717535648,0.71,433.575,210.6378097,515.7,0.4493885,0.1591300893,0.407736,0.37967125,0.1646502348,0.42432,0.214501,0.08383681866,0.233413,0.20727025,0.07163708363,0.170062,0.096099,0.01827658294,0.048552,0.10245825,0.02325231915,0.057668,82.05,38.8497426,93.7,281.225,57.39971145,140.6,1031.275,329.8072951,796.9,3046.875,616.5405639,1593.7,7019.525,2201.485943,5296.9,0.4247775,0.1088916596,0.252463,117.2,96.60194097,234.3,0.4603565,0.1513321099,0.384513,0.38975125,0.1241320748,0.314898,0.14989225,0.0331325876,0.088961,0.000968078125,0.0001660759323,0.0004318415
quiet_room_white_noise,capture_20260719212703_part1,18,training,-86.5525,0.3054811778,0.75,410.175,60.92488716,140.7,0.438592,0.2042465094,0.553592,0.40978725,0.2017254765,0.554324,0.20921225,0.0478276784,0.128519,0.18866725,0.08590751857,0.230666,0.09178675,0.03602159483,0.095818,0.10054675,0.03850830591,0.099321,58.625,20.30829572,46.9,410.175,60.92488716,140.7,632.8,153.6880607,375,2425.775,215.7878168,562.6,8648.425,2674.873592,6187.5,0.455414,0.1458377958,0.371817,187.525,243.5696448,562.5,0.46042825,0.1999345517,0.528285,0.39077025,0.149370863,0.374496,0.14880125,0.05523185787,0.153788,0.0011908113,0.0004760859815,0.0012592956
quiet_room_white_noise,capture_20260719212703_part1,19,training,-86.9275,0.2996143354,0.79,328.125,114.7994202,281.2,0.463911,0.1800723726,0.438378,0.401099,0.1842886683,0.44606,0.1905985,0.09238684161,0.230998,0.20075625,0.05243740305,0.136493,0.1085935,0.02875316686,0.074434,0.09895325,0.02362434905,0.062897,46.9,0,0,316.425,95.93050545,234.4,703.125,219.8525799,562.5,3457.025,750.3178539,1687.6,6832,1117.84335,2671.9,0.462142,0.08221492485,0.201888,117.2,121.7631718,281.2,0.52963875,0.1742158642,0.413912,0.3046255,0.131767273,0.319842,0.16573575,0.04298343414,0.110016,0.00107721125,0.0003010514836,0.000769704
